id,comercio,delta_predicho,fecha_ultimo,fecha_proximo_gasto,monto_predicho
1149bab4e75af718cce2cdab716824e584c3d947,HEB,47,2023-01-27,2023-03-15,180.55940823871967
1149bab4e75af718cce2cdab716824e584c3d947,IZZI,30,2023-01-16,2023-02-15,60.64779811061656
1149bab4e75af718cce2cdab716824e584c3d947,MERCADO PAGO,128,2022-12-23,2023-04-30,37.6710954409509
1149bab4e75af718cce2cdab716824e584c3d947,OXXO,41,2023-01-11,2023-02-21,4.6852075244105675
1149bab4e75af718cce2cdab716824e584c3d947,OXXO GAS,61,2022-12-29,2023-02-28,23.176116131745903
1149bab4e75af718cce2cdab716824e584c3d947,SAMS CLUB,42,2023-01-27,2023-03-10,95.52885265464374
1149bab4e75af718cce2cdab716824e584c3d947,SHEIN,20,2022-12-03,2022-12-23,30.85147707775166
1149bab4e75af718cce2cdab716824e584c3d947,SPOTIFY,30,2023-01-22,2023-02-21,13.119990369788605
1149bab4e75af718cce2cdab716824e584c3d947,STARBUCKS,17,2023-01-06,2023-01-23,8.132293649210476
1149bab4e75af718cce2cdab716824e584c3d947,SUPERCENTER,49,2022-11-06,2022-12-25,24.48602832866155
1149bab4e75af718cce2cdab716824e584c3d947,TELCEL,29,2023-01-08,2023-02-06,38.41847775695766
1149bab4e75af718cce2cdab716824e584c3d947,UBER,18,2023-01-07,2023-01-25,39.1132637347327
1149bab4e75af718cce2cdab716824e584c3d947,UBER EATS,6,2023-01-12,2023-01-18,41.01615985501374
1149bab4e75af718cce2cdab716824e584c3d947,WALMART,75,2022-12-12,2023-02-25,77.33822850288409
118b9c12c0cc787f35910501b6fc56a1044616ec,7 ELEVEN,15,2023-01-28,2023-02-12,7.020668401226114
118b9c12c0cc787f35910501b6fc56a1044616ec,7ELEVEN,140,2022-08-11,2022-12-29,13.677688136495737
118b9c12c0cc787f35910501b6fc56a1044616ec,AMAZON,27,2023-01-10,2023-02-06,30.37142779206061
118b9c12c0cc787f35910501b6fc56a1044616ec,AMAZON PRIME,5,2022-07-26,2022-07-31,7.695794041577641
118b9c12c0cc787f35910501b6fc56a1044616ec,CFE,63,2022-12-20,2023-02-21,68.41896028639513
118b9c12c0cc787f35910501b6fc56a1044616ec,CRUNCHYROLL,68,2022-12-22,2023-02-28,3.5698941126667183
118b9c12c0cc787f35910501b6fc56a1044616ec,FACEBOOK,4,2023-01-27,2023-01-31,164.01913074819277
118b9c12c0cc787f35910501b6fc56a1044616ec,HEB,74,2022-12-23,2023-03-07,101.8366513948116
118b9c12c0cc787f35910501b6fc56a1044616ec,MAX,31,2023-01-29,2023-03-01,11.669209041112223
118b9c12c0cc787f35910501b6fc56a1044616ec,OXXO,14,2022-12-29,2023-01-12,44.16811674802494
118b9c12c0cc787f35910501b6fc56a1044616ec,OXXO GAS,109,2022-06-07,2022-09-24,34.69524457769315
118b9c12c0cc787f35910501b6fc56a1044616ec,SORIANA,-4,2022-12-23,2022-12-19,4.25012012012012
118b9c12c0cc787f35910501b6fc56a1044616ec,TELCEL,20,2023-01-05,2023-01-25,26.51616906702512
118b9c12c0cc787f35910501b6fc56a1044616ec,TEMU,59,2022-11-21,2023-01-19,75.67997888487525
118b9c12c0cc787f35910501b6fc56a1044616ec,TOTALPLAY,36,2022-12-04,2023-01-09,70.03272914341031
118b9c12c0cc787f35910501b6fc56a1044616ec,UBER,23,2023-01-28,2023-02-20,10.779439963287713
118b9c12c0cc787f35910501b6fc56a1044616ec,UBER EATS,2,2023-01-29,2023-01-31,17.35768678600574
118b9c12c0cc787f35910501b6fc56a1044616ec,UBRPAGOSMEX,21,2023-01-26,2023-02-16,7.370065012740235
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,CFE,67,2022-12-03,2023-02-08,11.199612881395264
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,CHEDRAUI,38,2022-08-24,2022-10-01,39.39196247754472
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,COPPEL,152,2022-11-22,2023-04-23,73.61883064033795
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,FARMACIAS DEL AHORRO,57,2022-03-02,2022-04-28,45.37292182229177
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,FARMACIAS GUADALAJARA,11,2023-01-24,2023-02-04,7.508922799916812
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,FARMACIAS SIMILARES,34,2022-08-30,2022-10-03,18.50019064379579
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,GOOGLE AMAZON MOBILE,30,2023-01-18,2023-02-17,15.057593171790147
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,HEB,48,2023-01-11,2023-02-28,9.532377403595163
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,MELIMAS,30,2023-01-17,2023-02-16,10.11816527415642
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,MERCADO PAGO,17,2023-01-06,2023-01-23,209.15476667276485
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,OXXO,5,2023-01-22,2023-01-27,1.5858442033351583
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,OXXO GAS,4,2022-09-01,2022-09-05,2.1879999999999997
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,SORIANA,82,2022-09-16,2022-12-07,5.41789707807632
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,SUPERCENTER,54,2022-04-25,2022-06-18,148.15189221877765
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,TELCEL,3,2023-01-18,2023-01-21,34.154351762051746
11d59ef9b19a3dbac6b07b662e2b2357cab3ea98,WALMART,177,2023-01-27,2023-07-23,217.52282486884133
11f4222f90ef9db317be7d3bcb386ac25ece3e46,7 ELEVEN,14,2023-01-28,2023-02-11,3.451038443505593
11f4222f90ef9db317be7d3bcb386ac25ece3e46,7ELEVEN,121,2022-10-09,2023-02-07,6.031030620450194
11f4222f90ef9db317be7d3bcb386ac25ece3e46,BAE,80,2023-01-23,2023-04-13,29.593191792635913
11f4222f90ef9db317be7d3bcb386ac25ece3e46,CINEPOLIS,0,2022-08-03,2022-08-03,83.2
11f4222f90ef9db317be7d3bcb386ac25ece3e46,COPPEL,151,2022-12-19,2023-05-19,45.87161984258697
11f4222f90ef9db317be7d3bcb386ac25ece3e46,FARMACIAS GUADALAJARA,53,2022-09-30,2022-11-22,8.451419663695235
11f4222f90ef9db317be7d3bcb386ac25ece3e46,GOOGLE ONE,23,2023-01-19,2023-02-11,3.129668420927565
11f4222f90ef9db317be7d3bcb386ac25ece3e46,MICROSOFT,16,2023-01-17,2023-02-02,44.83842957923933
11f4222f90ef9db317be7d3bcb386ac25ece3e46,OXXO,11,2023-01-16,2023-01-27,6.803741254590158
11f4222f90ef9db317be7d3bcb386ac25ece3e46,OXXO GAS,116,2022-11-08,2023-03-04,15.522877829474108
11f4222f90ef9db317be7d3bcb386ac25ece3e46,SMART,12,2022-08-22,2022-09-03,61.487628428557265
11f4222f90ef9db317be7d3bcb386ac25ece3e46,SORIANA,9,2023-01-28,2023-02-06,78.10042906228695
11f4222f90ef9db317be7d3bcb386ac25ece3e46,SPOTIFY,24,2023-01-18,2023-02-11,8.859792575454955
11f4222f90ef9db317be7d3bcb386ac25ece3e46,SUPERCENTER,12,2023-01-21,2023-02-02,76.8744223954133
11f4222f90ef9db317be7d3bcb386ac25ece3e46,VIX,30,2023-01-23,2023-02-22,7.768920027480617
12454b0533c41dbc5ec85d75835c5af0bbe80e90,7 ELEVEN,27,2023-01-23,2023-02-19,13.230429878063942
12454b0533c41dbc5ec85d75835c5af0bbe80e90,AMAZON,5,2023-01-20,2023-01-25,31.077844118996723
12454b0533c41dbc5ec85d75835c5af0bbe80e90,AMAZON PRIME,25,2023-01-29,2023-02-23,7.754295259924101
12454b0533c41dbc5ec85d75835c5af0bbe80e90,APPLE,16,2022-11-05,2022-11-21,100.63895752751417
12454b0533c41dbc5ec85d75835c5af0bbe80e90,BET365,4,2023-01-26,2023-01-30,17.02279984740466
12454b0533c41dbc5ec85d75835c5af0bbe80e90,CALIENTE,25,2022-12-16,2023-01-10,7.857292006001155
12454b0533c41dbc5ec85d75835c5af0bbe80e90,CARLS JR,105,2022-09-07,2022-12-21,44.819080055072945
12454b0533c41dbc5ec85d75835c5af0bbe80e90,CINEPOLIS,10,2022-04-25,2022-05-05,6.2323545820762964
12454b0533c41dbc5ec85d75835c5af0bbe80e90,DIDI FOOD,49,2022-09-12,2022-10-31,12.78884735574296
12454b0533c41dbc5ec85d75835c5af0bbe80e90,DIDI RIDES,11,2023-01-26,2023-02-06,25.91738537660304
12454b0533c41dbc5ec85d75835c5af0bbe80e90,DIDIFOOD,35,2022-12-16,2023-01-20,11.950735636444046
12454b0533c41dbc5ec85d75835c5af0bbe80e90,FARMACIAS GUADALAJARA,79,2022-11-06,2023-01-24,20.86063483265773
12454b0533c41dbc5ec85d75835c5af0bbe80e90,HEB,37,2022-12-14,2023-01-20,77.85753382177867
12454b0533c41dbc5ec85d75835c5af0bbe80e90,MICROSOFT,29,2023-01-15,2023-02-13,44.09462658206326
12454b0533c41dbc5ec85d75835c5af0bbe80e90,OXXO,5,2023-01-29,2023-02-03,1.5914624806484012
12454b0533c41dbc5ec85d75835c5af0bbe80e90,OXXO GAS,19,2022-09-10,2022-09-29,32.652415559166435
12454b0533c41dbc5ec85d75835c5af0bbe80e90,PLAYSTATION NETWORK,13,2022-12-20,2023-01-02,25.061127494604573
12454b0533c41dbc5ec85d75835c5af0bbe80e90,RAPPI,7,2022-10-19,2022-10-26,16.457024901801837
12454b0533c41dbc5ec85d75835c5af0bbe80e90,RENTAMOVISTAR,148,2022-12-21,2023-05-18,38.479317519598006
12454b0533c41dbc5ec85d75835c5af0bbe80e90,STARBUCKS,21,2023-01-25,2023-02-15,15.496630951568926
12454b0533c41dbc5ec85d75835c5af0bbe80e90,SUPERCENTER,58,2023-01-18,2023-03-17,4.467650527851988
12454b0533c41dbc5ec85d75835c5af0bbe80e90,TEMU,17,2023-01-16,2023-02-02,34.22147030699402
12454b0533c41dbc5ec85d75835c5af0bbe80e90,UBER,15,2023-01-26,2023-02-10,6.684803907659205
12454b0533c41dbc5ec85d75835c5af0bbe80e90,UBER EATS,11,2022-11-04,2022-11-15,5.545451386269522
12454b0533c41dbc5ec85d75835c5af0bbe80e90,WALMART,77,2022-11-17,2023-02-02,26.540321095966487
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,AMAZON,15,2023-01-25,2023-02-09,63.62492079008684
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,APPLE,30,2023-01-30,2023-03-01,3.9226545885165027
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,FARMACIAS GUADALAJARA,21,2022-02-27,2022-03-20,55.40593276678635
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,NETFLIX,30,2023-01-15,2023-02-14,19.253415922220942
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,OXXO,20,2023-01-19,2023-02-08,50.01255451451754
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,PARCO,12,2023-01-08,2023-01-20,1.2723148180506894
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,SORIANA,49,2022-11-09,2022-12-28,100.6745775915146
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,SPOTIFY,30,2023-01-20,2023-02-19,15.41573161850485
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,STARBUCKS,0,2022-12-26,2022-12-26,66.88
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,TELCEL,32,2023-01-13,2023-02-14,81.36510436552861
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,UBER,10,2023-01-12,2023-01-22,10.837891908290894
12c1bb7814f3b0cd97687ae3cc6411aa3fe8e9be,UBER EATS,5,2023-01-24,2023-01-29,36.32287386125685
12efd2e563c31368e7fefc29459ebb0636f5c8fb,AMAZON,17,2023-01-13,2023-01-30,17.47929487724332
12efd2e563c31368e7fefc29459ebb0636f5c8fb,AT&T,30,2023-01-27,2023-02-26,51.92365319463617
12efd2e563c31368e7fefc29459ebb0636f5c8fb,DIDI,6,2022-08-26,2022-09-01,5.7982924925696135
12efd2e563c31368e7fefc29459ebb0636f5c8fb,DIDI RIDES,44,2023-01-29,2023-03-14,16.91496858081103
12efd2e563c31368e7fefc29459ebb0636f5c8fb,GOOGLE ONE,37,2023-01-07,2023-02-13,2.772117308138193
12efd2e563c31368e7fefc29459ebb0636f5c8fb,NETFLIX,30,2023-01-27,2023-02-26,19.25324027764156
12efd2e563c31368e7fefc29459ebb0636f5c8fb,PARCO,1,2022-11-10,2022-11-11,19.31
12efd2e563c31368e7fefc29459ebb0636f5c8fb,SPOTIFY,30,2023-01-02,2023-02-01,10.051263529467219
12efd2e563c31368e7fefc29459ebb0636f5c8fb,STARBUCKS,33,2022-10-11,2022-11-13,14.583647107345236
12efd2e563c31368e7fefc29459ebb0636f5c8fb,TELCEL,26,2023-01-17,2023-02-12,98.01250266507525
12efd2e563c31368e7fefc29459ebb0636f5c8fb,TEMU,2,2023-01-22,2023-01-24,19.57646213743273
12efd2e563c31368e7fefc29459ebb0636f5c8fb,TOTAL PLAY,30,2023-01-28,2023-02-27,76.75113199646404
12efd2e563c31368e7fefc29459ebb0636f5c8fb,UBER,3,2023-01-29,2023-02-01,22.51808505437005
12efd2e563c31368e7fefc29459ebb0636f5c8fb,UBER EATS,22,2023-01-29,2023-02-20,25.230231679182364
12efd2e563c31368e7fefc29459ebb0636f5c8fb,WALMART,56,2022-07-07,2022-09-01,155.55824771328017
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,AMAZON,3,2023-01-24,2023-01-27,120.84890113556446
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,AMAZON PRIME,30,2023-01-02,2023-02-01,7.754582940472543
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,APPLE,4,2023-01-30,2023-02-03,3.9751765048860093
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,CFE,25,2022-04-22,2022-05-17,100.34092202230713
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,CINEPOLIS,32,2022-09-08,2022-10-10,69.21491723167145
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,CRUNCHYROLL,31,2022-08-11,2022-09-11,11.595439027219182
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,IZZI,31,2022-06-04,2022-07-05,3.9247791386742468
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,RAPPI,3,2023-01-30,2023-02-02,14.264568260255977
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,SHEIN,30,2022-12-26,2023-01-25,21.01090501900058
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,STARBUCKS,14,2022-10-12,2022-10-26,4.0203309174693675
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,TELCEL,42,2023-01-05,2023-02-16,26.92158304770985
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,UBER,3,2022-07-31,2022-08-03,42.46070975565545
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,UBER EATS,5,2022-01-28,2022-02-02,18.46
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,UBRPAGOSMEX,13,2022-10-25,2022-11-07,21.23648465775441
13242b4f5148c8c33d07d94dfe506e8af3fd51f2,WALMART,0,2022-04-15,2022-04-15,97.91
13383ebd8035511afaafc654962903d45856210b,AMAZON,13,2022-11-06,2022-11-19,91.78959479568272
13383ebd8035511afaafc654962903d45856210b,AMAZON PRIME,30,2023-01-09,2023-02-08,7.754582940472543
13383ebd8035511afaafc654962903d45856210b,APPLE,30,2023-01-12,2023-02-11,1.4627621952535972
13383ebd8035511afaafc654962903d45856210b,ATT,244,2022-09-10,2023-05-12,5.989443361185647
13383ebd8035511afaafc654962903d45856210b,CFE,51,2022-12-22,2023-02-11,25.70594558050038
13383ebd8035511afaafc654962903d45856210b,CINEPOLIS,38,2022-10-01,2022-11-08,52.68882441777127
13383ebd8035511afaafc654962903d45856210b,COPPEL,8,2022-09-17,2022-09-25,23.829537440588815
13383ebd8035511afaafc654962903d45856210b,DIDI,7,2022-03-25,2022-04-01,3.09
13383ebd8035511afaafc654962903d45856210b,DIDI RIDES,21,2022-04-29,2022-05-20,11.556760685539517
13383ebd8035511afaafc654962903d45856210b,MERCADO PAGO,8,2023-01-24,2023-02-01,1.6680045920370477
13383ebd8035511afaafc654962903d45856210b,MI ATT,24,2022-11-20,2022-12-14,54.40844008619712
13383ebd8035511afaafc654962903d45856210b,NETFLIX,30,2023-01-08,2023-02-07,24.560486650543425
13383ebd8035511afaafc654962903d45856210b,SPOTIFY,28,2023-01-10,2023-02-07,15.641180594142998
13383ebd8035511afaafc654962903d45856210b,TELCEL,4,2022-10-26,2022-10-30,8.916672068972382
13383ebd8035511afaafc654962903d45856210b,TELEFONICA,26,2023-01-08,2023-02-03,59.49891715151971
13383ebd8035511afaafc654962903d45856210b,TOTAL PLAY,30,2023-01-03,2023-02-02,35.50425489468196
13383ebd8035511afaafc654962903d45856210b,UBER,2,2022-06-28,2022-06-30,4.496522821973823
13383ebd8035511afaafc654962903d45856210b,WALMART,202,2022-12-05,2023-06-25,977.6120489957844
133a307602635e05dcca30a5efc0620eecb9386f,7 ELEVEN,35,2023-01-22,2023-02-26,6.679496176542829
133a307602635e05dcca30a5efc0620eecb9386f,CFE,60,2022-12-11,2023-02-09,181.51505011317278
133a307602635e05dcca30a5efc0620eecb9386f,GOOGLE ONE,30,2023-01-16,2023-02-15,2.7729953121730486
133a307602635e05dcca30a5efc0620eecb9386f,HEB,185,2023-01-13,2023-07-17,43.67929361493668
133a307602635e05dcca30a5efc0620eecb9386f,IZZI,35,2023-01-10,2023-02-14,59.19389195630678
133a307602635e05dcca30a5efc0620eecb9386f,MERCADO PAGO,25,2023-01-17,2023-02-11,15.518495532526716
133a307602635e05dcca30a5efc0620eecb9386f,MI ATT,24,2023-01-04,2023-01-28,153.98414867237327
133a307602635e05dcca30a5efc0620eecb9386f,MICROSOFT,20,2023-01-25,2023-02-14,23.394126123533997
133a307602635e05dcca30a5efc0620eecb9386f,OXXO,6,2023-01-29,2023-02-04,5.6607103980282885
133a307602635e05dcca30a5efc0620eecb9386f,OXXO GAS,53,2023-01-23,2023-03-17,30.829094538812672
133a307602635e05dcca30a5efc0620eecb9386f,SERV AGUA DREN,36,2022-11-28,2023-01-03,14.012129395763973
133a307602635e05dcca30a5efc0620eecb9386f,SMART,150,2022-12-21,2023-05-20,41.47497800902982
133a307602635e05dcca30a5efc0620eecb9386f,SORIANA,24,2022-04-03,2022-04-27,110.36467736918368
133a307602635e05dcca30a5efc0620eecb9386f,TULOTERO,3,2023-01-22,2023-01-25,3.120070287080293
133a307602635e05dcca30a5efc0620eecb9386f,UBER,5,2023-01-27,2023-02-01,19.320754302938038
133a307602635e05dcca30a5efc0620eecb9386f,URBANI,13,2023-01-27,2023-02-09,15.435922059303952
133a307602635e05dcca30a5efc0620eecb9386f,WALMART,28,2023-01-19,2023-02-16,39.2002860687087
1369fc1f472280b9437b6e36e8ac4eac00dad607,ALIEXPRESS,44,2022-12-02,2023-01-15,45.89206645252196
1369fc1f472280b9437b6e36e8ac4eac00dad607,AMAZON,7,2023-01-28,2023-02-04,10.916146338765818
1369fc1f472280b9437b6e36e8ac4eac00dad607,AMAZON PRIME,30,2023-01-05,2023-02-04,7.754582940472543
1369fc1f472280b9437b6e36e8ac4eac00dad607,ATT,26,2022-09-28,2022-10-24,11.664279350974667
1369fc1f472280b9437b6e36e8ac4eac00dad607,CINEPOLIS,0,2023-01-04,2023-01-04,60.67999999999999
1369fc1f472280b9437b6e36e8ac4eac00dad607,DIDI,2,2022-07-17,2022-07-19,7.8972211980611355
1369fc1f472280b9437b6e36e8ac4eac00dad607,DIDI FOOD,15,2022-09-11,2022-09-26,7.902077398070845
1369fc1f472280b9437b6e36e8ac4eac00dad607,DIDI RIDES,59,2022-09-07,2022-11-05,8.245083080206438
1369fc1f472280b9437b6e36e8ac4eac00dad607,DIDIFOOD,45,2022-07-19,2022-09-02,19.981182848182932
1369fc1f472280b9437b6e36e8ac4eac00dad607,MERCADO PAGO,5,2023-01-26,2023-01-31,196.6030069078332
1369fc1f472280b9437b6e36e8ac4eac00dad607,TELCEL,8,2022-10-19,2022-10-27,3.8863637410167104
1369fc1f472280b9437b6e36e8ac4eac00dad607,UBER,47,2022-07-07,2022-08-23,8.40050559388507
1369fc1f472280b9437b6e36e8ac4eac00dad607,UBER EATS,53,2023-01-18,2023-03-12,28.272136864158913
1369fc1f472280b9437b6e36e8ac4eac00dad607,WALMART,310,2022-12-03,2023-10-09,345.06197869200076
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,7 ELEVEN,12,2022-06-19,2022-07-01,6.359865914224424
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,ADOBE,30,2023-01-03,2023-02-02,21.449446175566152
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,AMAZON,3,2023-01-27,2023-01-30,114.82761563061746
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,AMAZON PRIME,30,2022-11-27,2022-12-27,25.98819252827173
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,BAE,13,2022-06-17,2022-06-30,41.62842542729391
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,CFE,58,2023-01-24,2023-03-23,13.500702281837857
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,CINEPOLIS,32,2022-10-28,2022-11-29,13.358197675713878
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,FACEBOOK,45,2022-11-28,2023-01-12,4.834991497546447
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,FARMACIAS DEL AHORRO,30,2022-07-02,2022-08-01,64.41339582961595
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,FARMACIAS GUADALAJARA,100,2022-12-22,2023-04-01,38.19283236339698
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,FARMACIAS SIMILARES,36,2022-05-07,2022-06-12,7.358334895132273
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,MERCADO PAGO,45,2022-11-15,2022-12-30,303.2583399064337
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,MICROSOFT,299,2022-11-09,2023-09-04,198.1012136588598
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,OXXO,-17,2022-11-23,2022-11-06,1.4405076142131978
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,OXXO GAS,79,2022-07-30,2022-10-17,92.12685535386466
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,PARCO,3,2023-01-01,2023-01-04,3.18
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,SORIANA,25,2022-08-28,2022-09-22,148.75456682994604
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,SPOTIFY,30,2023-01-22,2023-02-21,15.41573161850485
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,STARBUCKS,94,2023-01-11,2023-04-15,39.61135848924207
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,SUPERCENTER,28,2022-02-12,2022-03-12,199.5156034884141
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,TEMU,79,2022-09-01,2022-11-19,40.3784931191292
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,UBER,4,2023-01-16,2023-01-20,7.586006835731319
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,UBER EATS,30,2023-01-30,2023-03-01,44.36052455043557
13ff3a01d72cdb0a2987a9a327f16fc5cd0b85ae,UBRPAGOSMEX,11,2022-12-02,2022-12-13,4.659951857452517
141c0b0efc67aa7c76a66820a8d87b13d189ab05,7 ELEVEN,6,2023-01-23,2023-01-29,20.68044074229729
141c0b0efc67aa7c76a66820a8d87b13d189ab05,AMAZON,3,2023-01-30,2023-02-02,60.313969114355444
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CABLEYCOMUN,57,2023-01-14,2023-03-12,46.18325518176205
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CANVA,33,2023-01-04,2023-02-06,11.586549926186148
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CARLS JR,71,2023-01-15,2023-03-27,28.763214089365626
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CFE,28,2023-01-14,2023-02-11,89.77529839559324
141c0b0efc67aa7c76a66820a8d87b13d189ab05,CINEPOLIS,21,2022-07-06,2022-07-27,55.84068416606997
141c0b0efc67aa7c76a66820a8d87b13d189ab05,COSTCO,31,2022-03-28,2022-04-28,57.72523977475569
141c0b0efc67aa7c76a66820a8d87b13d189ab05,DIDI FOOD,10,2022-03-26,2022-04-05,23.814480500005
141c0b0efc67aa7c76a66820a8d87b13d189ab05,DIDIFOOD,2,2022-12-20,2022-12-22,9.226666666666667
141c0b0efc67aa7c76a66820a8d87b13d189ab05,FARMACIAS DEL AHORRO,90,2022-05-19,2022-08-17,136.67353833009025
141c0b0efc67aa7c76a66820a8d87b13d189ab05,FARMACIAS GUADALAJARA,15,2023-01-27,2023-02-11,115.1183961147509
141c0b0efc67aa7c76a66820a8d87b13d189ab05,FARMACIAS SIMILARES,130,2022-11-04,2023-03-14,9.65466781801943
141c0b0efc67aa7c76a66820a8d87b13d189ab05,HEB,7,2023-01-26,2023-02-02,220.2398489680392
141c0b0efc67aa7c76a66820a8d87b13d189ab05,ITUNES,27,2023-01-25,2023-02-21,4.131181310009965
141c0b0efc67aa7c76a66820a8d87b13d189ab05,IZZI,59,2022-11-14,2023-01-12,46.184605129650535
141c0b0efc67aa7c76a66820a8d87b13d189ab05,MERCADO PAGO,25,2023-01-26,2023-02-20,23.02096169782776
141c0b0efc67aa7c76a66820a8d87b13d189ab05,MICROSOFT,30,2023-01-18,2023-02-17,3.2299661043758237
141c0b0efc67aa7c76a66820a8d87b13d189ab05,OXXO,306,2022-12-27,2023-10-29,19.019401676996203
141c0b0efc67aa7c76a66820a8d87b13d189ab05,SERV AGUA DREN,19,2023-01-30,2023-02-18,40.19108513958688
141c0b0efc67aa7c76a66820a8d87b13d189ab05,SHEIN,111,2022-11-25,2023-03-16,67.46537286133263
141c0b0efc67aa7c76a66820a8d87b13d189ab05,SORIANA,8,2022-01-23,2022-01-31,33.21767725822205
141c0b0efc67aa7c76a66820a8d87b13d189ab05,STARBUCKS,18,2023-01-15,2023-02-02,7.883622883136677
141c0b0efc67aa7c76a66820a8d87b13d189ab05,TELCEL,29,2023-01-14,2023-02-12,46.174804990539755
141c0b0efc67aa7c76a66820a8d87b13d189ab05,TEMU,38,2023-01-19,2023-02-26,52.595581382691506
141c0b0efc67aa7c76a66820a8d87b13d189ab05,UBER,16,2023-01-26,2023-02-11,22.07447259645824
141c0b0efc67aa7c76a66820a8d87b13d189ab05,UBER EATS,10,2023-01-29,2023-02-08,9.796205055597204
141c0b0efc67aa7c76a66820a8d87b13d189ab05,WALMART,105,2023-01-11,2023-04-26,49.42676933985033
143e4963cd499b1b05b544cb791a821a01072073,AMAZON PRIME,159,2023-01-16,2023-06-24,2.5140154131779426
143e4963cd499b1b05b544cb791a821a01072073,APPLE,6,2023-01-30,2023-02-05,1.6031192752459829
143e4963cd499b1b05b544cb791a821a01072073,CFE,63,2022-12-21,2023-02-22,16.803130349140165
143e4963cd499b1b05b544cb791a821a01072073,CHEDRAUI,4,2023-01-28,2023-02-01,62.58793870531007
143e4963cd499b1b05b544cb791a821a01072073,CINEPOLIS,26,2023-01-26,2023-02-21,10.695294548156774
143e4963cd499b1b05b544cb791a821a01072073,FARMACIAS DEL AHORRO,63,2022-10-31,2023-01-02,3.9203713339056074
